endpoint,predicate,local_name,usage_count,text
lmdb,http://data.linkedmdb.org/resource/movie/film_set_designer_freebase_url,film_set_designer_freebase_url,206,http://data.linkedmdb.org/resource/movie/film_set_designer_freebase_url film_set_designer_freebase_url film set designer freebase url film set designer freebase url lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_set_designer_film_set_designer_id,film_set_designer_film_set_designer_id,206,http://data.linkedmdb.org/resource/movie/film_set_designer_film_set_designer_id film_set_designer_film_set_designer_id film set designer film set designer id film set designer film set designer id lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_series_name,film_series_name,205,http://data.linkedmdb.org/resource/movie/film_series_name film_series_name film series name film series name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_series_film_seriesid,film_series_film_seriesid,205,http://data.linkedmdb.org/resource/movie/film_series_film_seriesid film_series_film_seriesid film series film seriesid film series film seriesid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_distributor_name,film_distributor_name,169,http://data.linkedmdb.org/resource/movie/film_distributor_name film_distributor_name film distributor name film distributor name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_distributor_freebase_url,film_distributor_freebase_url,169,http://data.linkedmdb.org/resource/movie/film_distributor_freebase_url film_distributor_freebase_url film distributor freebase url film distributor freebase url lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_distributor_film_distributorid,film_distributor_film_distributorid,169,http://data.linkedmdb.org/resource/movie/film_distributor_film_distributorid film_distributor_film_distributorid film distributor film distributorid film distributor film distributorid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_critic_name,film_critic_name,152,http://data.linkedmdb.org/resource/movie/film_critic_name film_critic_name film critic name film critic name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_critic_film_criticid,film_critic_film_criticid,152,http://data.linkedmdb.org/resource/movie/film_critic_film_criticid film_critic_film_criticid film critic film criticid film critic film criticid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_awards_ceremony_name,film_awards_ceremony_name,127,http://data.linkedmdb.org/resource/movie/film_awards_ceremony_name film_awards_ceremony_name film awards ceremony name film awards ceremony name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_awards_ceremony_id,film_awards_ceremony_id,127,http://data.linkedmdb.org/resource/movie/film_awards_ceremony_id film_awards_ceremony_id film awards ceremony id film awards ceremony id lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_awards_ceremony_film_awards_ceremonyid,film_awards_ceremony_film_awards_ceremonyid,127,http://data.linkedmdb.org/resource/movie/film_awards_ceremony_film_awards_ceremonyid film_awards_ceremony_film_awards_ceremonyid film awards ceremony film awards ceremonyid film awards ceremony film awards ceremonyid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/rating,rating,124,http://data.linkedmdb.org/resource/movie/rating rating rating rating lmdb
lmdb,http://data.linkedmdb.org/resource/movie/location,location,122,http://data.linkedmdb.org/resource/movie/location location location location lmdb
lmdb,http://data.linkedmdb.org/resource/movie/dubbing_performance_name,dubbing_performance_name,118,http://data.linkedmdb.org/resource/movie/dubbing_performance_name dubbing_performance_name dubbing performance name dubbing performance name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/dubbing_performance_language,dubbing_performance_language,118,http://data.linkedmdb.org/resource/movie/dubbing_performance_language dubbing_performance_language dubbing performance language dubbing performance language lmdb
lmdb,http://data.linkedmdb.org/resource/movie/dubbing_performance_film,dubbing_performance_film,118,http://data.linkedmdb.org/resource/movie/dubbing_performance_film dubbing_performance_film dubbing performance film dubbing performance film lmdb
lmdb,http://data.linkedmdb.org/resource/movie/dubbing_performance_dubbing_performanceid,dubbing_performance_dubbing_performanceid,118,http://data.linkedmdb.org/resource/movie/dubbing_performance_dubbing_performanceid dubbing_performance_dubbing_performanceid dubbing performance dubbing performanceid dubbing performance dubbing performanceid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/dubbing_performance_character,dubbing_performance_character,118,http://data.linkedmdb.org/resource/movie/dubbing_performance_character dubbing_performance_character dubbing performance character dubbing performance character lmdb
lmdb,http://data.linkedmdb.org/resource/movie/dubbing_performance_actor,dubbing_performance_actor,118,http://data.linkedmdb.org/resource/movie/dubbing_performance_actor dubbing_performance_actor dubbing performance actor dubbing performance actor lmdb
lmdb,http://data.linkedmdb.org/resource/movie/dubbing_performance,dubbing_performance,115,http://data.linkedmdb.org/resource/movie/dubbing_performance dubbing_performance dubbing performance dubbing performance lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_name,content_rating_name,107,http://data.linkedmdb.org/resource/movie/content_rating_name content_rating_name content rating name content rating name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_film_rating_system,content_rating_film_rating_system,107,http://data.linkedmdb.org/resource/movie/content_rating_film_rating_system content_rating_film_rating_system content rating film rating system content rating film rating system lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_country,content_rating_country,107,http://data.linkedmdb.org/resource/movie/content_rating_country content_rating_country content rating country content rating country lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_content_ratingid,content_rating_content_ratingid,107,http://data.linkedmdb.org/resource/movie/content_rating_content_ratingid content_rating_content_ratingid content rating content ratingid content rating content ratingid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_system,content_rating_system,99,http://data.linkedmdb.org/resource/movie/content_rating_system content_rating_system content rating system content rating system lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_distribution_medium,film_distribution_medium,96,http://data.linkedmdb.org/resource/movie/film_distribution_medium film_distribution_medium film distribution medium film distribution medium lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_featured_song_performed_by,film_featured_song_performed_by,72,http://data.linkedmdb.org/resource/movie/film_featured_song_performed_by film_featured_song_performed_by film featured song performed by film featured song performed by lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_featured_song_name,film_featured_song_name,72,http://data.linkedmdb.org/resource/movie/film_featured_song_name film_featured_song_name film featured song name film featured song name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_featured_song_freebase_url,film_featured_song_freebase_url,72,http://data.linkedmdb.org/resource/movie/film_featured_song_freebase_url film_featured_song_freebase_url film featured song freebase url film featured song freebase url lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_featured_song_film_featured_song_id,film_featured_song_film_featured_song_id,72,http://data.linkedmdb.org/resource/movie/film_featured_song_film_featured_song_id film_featured_song_film_featured_song_id film featured song film featured song id film featured song film featured song id lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_featured_song,film_featured_song,71,http://data.linkedmdb.org/resource/movie/film_featured_song film_featured_song film featured song film featured song lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_festival_sponsor_name,film_festival_sponsor_name,70,http://data.linkedmdb.org/resource/movie/film_festival_sponsor_name film_festival_sponsor_name film festival sponsor name film festival sponsor name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_festival_sponsor_freebase_url,film_festival_sponsor_freebase_url,70,http://data.linkedmdb.org/resource/movie/film_festival_sponsor_freebase_url film_festival_sponsor_freebase_url film festival sponsor freebase url film festival sponsor freebase url lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_festival_sponsor_film_festival_sponsor_id,film_festival_sponsor_film_festival_sponsor_id,70,http://data.linkedmdb.org/resource/movie/film_festival_sponsor_film_festival_sponsor_id film_festival_sponsor_film_festival_sponsor_id film festival sponsor film festival sponsor id film festival sponsor film festival sponsor id lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_minimum_unaccompanied_age,content_rating_minimum_unaccompanied_age,62,http://data.linkedmdb.org/resource/movie/content_rating_minimum_unaccompanied_age content_rating_minimum_unaccompanied_age content rating minimum unaccompanied age content rating minimum unaccompanied age lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_series,film_series,60,http://data.linkedmdb.org/resource/movie/film_series film_series film series film series lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_format_name,film_format_name,57,http://data.linkedmdb.org/resource/movie/film_format_name film_format_name film format name film format name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_format_film_formatid,film_format_film_formatid,57,http://data.linkedmdb.org/resource/movie/film_format_film_formatid film_format_film_formatid film format film formatid film format film formatid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_system_name,content_rating_system_name,46,http://data.linkedmdb.org/resource/movie/content_rating_system_name content_rating_system_name content rating system name content rating system name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_system_jurisdiction,content_rating_system_jurisdiction,46,http://data.linkedmdb.org/resource/movie/content_rating_system_jurisdiction content_rating_system_jurisdiction content rating system jurisdiction content rating system jurisdiction lmdb
lmdb,http://data.linkedmdb.org/resource/movie/content_rating_system_content_rating_systemid,content_rating_system_content_rating_systemid,46,http://data.linkedmdb.org/resource/movie/content_rating_system_content_rating_systemid content_rating_system_content_rating_systemid content rating system content rating systemid content rating system content rating systemid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_role_service,film_film_company_relationship_role_service,36,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_role_service film_film_company_relationship_role_service film film company relationship role service film film company relationship role service lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_name,film_film_company_relationship_name,36,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_name film_film_company_relationship_name film film company relationship name film film company relationship name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_freebase_url,film_film_company_relationship_freebase_url,36,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_freebase_url film_film_company_relationship_freebase_url film film company relationship freebase url film film company relationship freebase url lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_film_film_company_relationshipid,film_film_company_relationship_film_film_company_relationshipid,36,http://data.linkedmdb.org/resource/movie/film_film_company_relationship_film_film_company_relationshipid film_film_company_relationship_film_film_company_relationshipid film film company relationship film film company relationshipid film film company relationship film film company relationshipid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_film_company_relationship,film_film_company_relationship,36,http://data.linkedmdb.org/resource/movie/film_film_company_relationship film_film_company_relationship film film company relationship film film company relationship lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_theorist_name,film_theorist_name,28,http://data.linkedmdb.org/resource/movie/film_theorist_name film_theorist_name film theorist name film theorist name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_theorist_film_theoristid,film_theorist_film_theoristid,28,http://data.linkedmdb.org/resource/movie/film_theorist_film_theoristid film_theorist_film_theoristid film theorist film theoristid film theorist film theoristid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_crewmember_name,film_crewmember_name,25,http://data.linkedmdb.org/resource/movie/film_crewmember_name film_crewmember_name film crewmember name film crewmember name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_crewmember_film_crewmemberid,film_crewmember_film_crewmemberid,25,http://data.linkedmdb.org/resource/movie/film_crewmember_film_crewmemberid film_crewmember_film_crewmemberid film crewmember film crewmemberid film crewmember film crewmemberid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_crewmember,film_crewmember,24,http://data.linkedmdb.org/resource/movie/film_crewmember film_crewmember film crewmember film crewmember lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_screening_venue_name,film_screening_venue_name,23,http://data.linkedmdb.org/resource/movie/film_screening_venue_name film_screening_venue_name film screening venue name film screening venue name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_screening_venue_freebase_url,film_screening_venue_freebase_url,23,http://data.linkedmdb.org/resource/movie/film_screening_venue_freebase_url film_screening_venue_freebase_url film screening venue freebase url film screening venue freebase url lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_screening_venue_film_screening_venue_id,film_screening_venue_film_screening_venue_id,23,http://data.linkedmdb.org/resource/movie/film_screening_venue_film_screening_venue_id film_screening_venue_film_screening_venue_id film screening venue film screening venue id film screening venue film screening venue id lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_collection,film_collection,17,http://data.linkedmdb.org/resource/movie/film_collection film_collection film collection film collection lmdb
lmdb,http://data.linkedmdb.org/resource/movie/costume_designer,costume_designer,16,http://data.linkedmdb.org/resource/movie/costume_designer costume_designer costume designer costume designer lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_festival_focus_name,film_festival_focus_name,13,http://data.linkedmdb.org/resource/movie/film_festival_focus_name film_festival_focus_name film festival focus name film festival focus name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_festival_focus_freebase_url,film_festival_focus_freebase_url,13,http://data.linkedmdb.org/resource/movie/film_festival_focus_freebase_url film_festival_focus_freebase_url film festival focus freebase url film festival focus freebase url lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_festival_focus_film_festival_focus_id,film_festival_focus_film_festival_focus_id,13,http://data.linkedmdb.org/resource/movie/film_festival_focus_film_festival_focus_id film_festival_focus_film_festival_focus_id film festival focus film festival focus id film festival focus film festival focus id lmdb
lmdb,http://data.linkedmdb.org/resource/movie/special_film_performance_type_special_film_performance_typeid,special_film_performance_type_special_film_performance_typeid,11,http://data.linkedmdb.org/resource/movie/special_film_performance_type_special_film_performance_typeid special_film_performance_type_special_film_performance_typeid special film performance type special film performance typeid special film performance type special film performance typeid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/special_film_performance_type_name,special_film_performance_type_name,11,http://data.linkedmdb.org/resource/movie/special_film_performance_type_name special_film_performance_type_name special film performance type name special film performance type name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_distribution_medium_name,film_distribution_medium_name,10,http://data.linkedmdb.org/resource/movie/film_distribution_medium_name film_distribution_medium_name film distribution medium name film distribution medium name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_distribution_medium_film_distribution_mediumid,film_distribution_medium_film_distribution_mediumid,10,http://data.linkedmdb.org/resource/movie/film_distribution_medium_film_distribution_mediumid film_distribution_medium_film_distribution_mediumid film distribution medium film distribution mediumid film distribution medium film distribution mediumid lmdb
lmdb,http://data.linkedmdb.org/resource/oddlinker/linkage_method,linkage_method,7,http://data.linkedmdb.org/resource/oddlinker/linkage_method linkage_method linkage method linkage method lmdb
lmdb,http://data.linkedmdb.org/resource/oddlinker/linkage_date,linkage_date,7,http://data.linkedmdb.org/resource/oddlinker/linkage_date linkage_date linkage date linkage date lmdb
lmdb,http://data.linkedmdb.org/resource/movie/personal_film_appearance_type_personal_film_appearance_typeid,personal_film_appearance_type_personal_film_appearance_typeid,5,http://data.linkedmdb.org/resource/movie/personal_film_appearance_type_personal_film_appearance_typeid personal_film_appearance_type_personal_film_appearance_typeid personal film appearance type personal film appearance typeid personal film appearance type personal film appearance typeid lmdb
lmdb,http://data.linkedmdb.org/resource/movie/personal_film_appearance_type_name,personal_film_appearance_type_name,5,http://data.linkedmdb.org/resource/movie/personal_film_appearance_type_name personal_film_appearance_type_name personal film appearance type name personal film appearance type name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_company,film_company,1,http://data.linkedmdb.org/resource/movie/film_company film_company film company film company lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_collection_name,film_collection_name,1,http://data.linkedmdb.org/resource/movie/film_collection_name film_collection_name film collection name film collection name lmdb
lmdb,http://data.linkedmdb.org/resource/movie/film_collection_film_collectionid,film_collection_film_collectionid,1,http://data.linkedmdb.org/resource/movie/film_collection_film_collectionid film_collection_film_collectionid film collection film collectionid film collection film collectionid lmdb
